SKEY,SE,LC_SE_NM,CMPNM,DETAIL_INFO,CVNTL_KND_NM,IMAGE_URL,WRITNG_DE
454,도시철도 음식점,2호선,달봉이족발,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
455,도시철도 음식점,1호선,고궁삼계탕,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
456,도시철도 음식점,2호선,옛날삼겹 화명점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
457,관광지 음식점,청사포/다릿돌전망대,규우정,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,엘리베이터",http://www.wheelbusan.or.kr/board/list/400a02?init,
458,도시철도 음식점,1호선,베트남쌀국수 미스사이공 부산시청점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,자동문,입식테이블,음식점",http://www.wheelbusan.or.kr/board/list/200a01?init,
459,도시철도 음식점,1호선,유가네 외가집 부산시청점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,자동문,입식테이블,음식점,경사로",http://www.wheelbusan.or.kr/board/list/200a01?init,
460,도시철도 음식점,1호선,코코샤브 부산시청점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,엘리베이터",http://www.wheelbusan.or.kr/board/list/200a01?init,
461,관광지 음식점,기타관광지,숲속 북카페,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,장애인전용주차구역,장애인화장실",http://www.wheelbusan.or.kr/board/list/400a02?init,
462,도시철도 음식점,1호선,명가돌솥쌈밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
463,도시철도 음식점,1호선,제주이마이가 다대포점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
464,도시철도 음식점,1호선,남원추어탕,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
465,도시철도 음식점,1호선,교동면옥 부산하단점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
466,도시철도 음식점,1호선,왕밀면냉면전문,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
467,도시철도 음식점,1호선,맛나감자탕 장림점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
468,도시철도 음식점,1호선,더고집 장림점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
469,도시철도 음식점,1호선,오사카삼겹살 괴정점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
470,도시철도 음식점,1호선,채씨고집불통,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
471,도시철도 음식점,1호선,경북대구횟집,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
472,도시철도 음식점,1호선,개화,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
473,도시철도 음식점,1호선,서울깍두기 온천점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
474,도시철도 음식점,1호선,한솥도시락 부산대역앞점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
475,도시철도 음식점,1호선,오륙도낙지,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
476,도시철도 음식점,1호선,락앤웍 장전점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,엘리베이터,입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
477,도시철도 음식점,1호선,안경희 개미집 금정직영점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
478,도시철도 음식점,1호선,배비장보쌈,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
479,도시철도 음식점,1호선,명가춘천닭갈비,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
480,도시철도 음식점,1호선,홈플러스 푸드코트,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,이용가능시설,자동문,장애인전용주차구역,엘리베이터,장애인화장실,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
481,도시철도 음식점,1호선,마라김밥 온천점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,장애인전용주차구역,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
482,도시철도 음식점,1호선,깃발집 미주구리물회,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,엘리베이터",http://www.wheelbusan.or.kr/board/list/200a01?init,
483,도시철도 음식점,1호선,까르보네 부산대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,엘리베이터",http://www.wheelbusan.or.kr/board/list/200a01?init,
484,도시철도 음식점,1호선,미스터빠삭,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
485,도시철도 음식점,1호선,최가네 착한초밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
486,도시철도 음식점,1호선,한마당통영숯불바다장어,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
487,도시철도 음식점,1호선,소삼대,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
488,도시철도 음식점,1호선,77돼지숯불갈비,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
489,도시철도 음식점,1호선,태화육개장,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
490,도시철도 음식점,1호선,갈비곳간,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
491,도시철도 음식점,1호선,스완양분식 시청점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
492,도시철도 음식점,1호선,테루 NC서면점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
493,도시철도 음식점,1호선,서면고려삼계탕,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
494,도시철도 음식점,1호선,칼있으마손칼국수 부전역점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
495,도시철도 음식점,1호선,통생오리,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,입식테이블,음식점,경사로",http://www.wheelbusan.or.kr/board/list/200a01?init,
496,도시철도 음식점,1호선,삼복이밀면&불향쭈꾸미 본점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
497,도시철도 음식점,2호선,삼채김밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
498,도시철도 음식점,2호선,칼국수는담가,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
499,도시철도 음식점,2호선,박성욱한돈돈까스 부산화명점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
500,도시철도 음식점,2호선,유가네닭갈비 모라점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
501,도시철도 음식점,2호선,무보까국밥과보쌈 부산사상점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
502,도시철도 음식점,2호선,착한소,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,장애인전용주차구역",http://www.wheelbusan.or.kr/board/list/200a01?init,
503,도시철도 음식점,2호선,꿈꾸는 황소,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
504,도시철도 음식점,2호선,오륙도낙지볶음,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
505,도시철도 음식점,2호선,밀양돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"엘리베이터,입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
506,도시철도 음식점,2호선,전통돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
